-0.1085698, 51.522119
-0.1095146, 51.5221695
-0.1099505, 51.5219438
-0.1100671, 51.5220806
-0.1077618, 51.5221829
-0.1081561, 51.5219313
-0.1079458, 51.5217779
-0.1083452, 51.5218336
-0.1059801, 51.5203721
-0.1073045, 51.5211273
-0.1065125, 51.5213709
-0.1067452, 51.5217168
-0.1194435, 51.5144598
-0.1194911, 51.5143688
-0.119196, 51.5142403
-0.1187374, 51.5137704
-0.1186019, 51.5137963
-0.1189268, 51.5141424
-0.1184638, 51.5135816
-0.1176015, 51.513664
-0.1178422, 51.5140416
-0.1180159, 51.5142653
-0.1453999, 51.5252702
-0.1450418, 51.5253245
-0.1455729, 51.5250145
-0.1441218, 51.5250403
-0.1439656, 51.5256937
-0.1440953, 51.5244882
-0.1422858, 51.525604
-0.1429202, 51.5255656
-0.1427874, 51.5256903
-0.1380265, 51.5265522
-0.1377127, 51.5266674
-0.1394494, 51.5262694
-0.1408535, 51.5261259
-0.1201976, 51.5584212
-0.1203879, 51.5582405
-0.12064, 51.5584459
-0.1204883, 51.5586027
-0.121032, 51.558655
-0.1207531, 51.5588018
-0.1213458, 51.5591903
-0.1215819, 51.5590686
-0.1210351, 51.5589977
-0.1212912, 51.5588448
-0.1218421, 51.5592947
-0.1216409, 51.5593869
-0.1220494, 51.5596536
-0.1222547, 51.5595563
-0.122641, 51.5598128
-0.1224621, 51.5599139
-0.1227019, 51.5598558
-0.1226247, 51.5598988
-0.1226308, 51.5600491
-0.1227263, 51.5599784
-0.1228097, 51.5601692
-0.1230373, 51.5600757
-0.1232183, 51.5604308
-0.1234175, 51.5603373
-0.1237773, 51.5606545
-0.123576, 51.560729
-0.1068766, 51.5389784
-0.1067701, 51.5387551
-0.1069756, 51.5386941
-0.1067748, 51.5386157
-0.1069943, 51.5384123
-0.1068027, 51.5382286
-0.1070362, 51.5380509
-0.1068306, 51.5378414
-0.1069611, 51.5375471
-0.1068699, 51.5374153
-0.1070872, 51.537422
-0.1069826, 51.5372485
-0.1069048, 51.5370699
-0.1069209, 51.5368714
-0.1069585, 51.5365928
-0.1070014, 51.5362608
-0.1072045, 51.5360856
-0.1072208, 51.5359113
-0.107055, 51.5357893
-0.1072418, 51.5356993
-0.1070807, 51.5355075
-0.1072838, 51.5353928
-0.1071274, 51.535172
-0.1072955, 51.5350268
-0.1071111, 51.5348801
-0.1072488, 51.5347712
-0.1070994, 51.5345359
-0.1071531, 51.5343906
-0.1069686, 51.5343035
-0.1070714, 51.5341335
-0.1069102, 51.5340013
-0.106971, 51.5338561
